what,kind,bundleId,bundleVersion,description,time
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1285429621115
java.version,sysinfo,,,"1.6.0_13",1285429621115
java.vm.info,sysinfo,,,"mixed mode",1285429621115
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1285429621115
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1285429621115
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1285429621115
java.vm.specification.version,sysinfo,,,"1.0",1285429621115
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1285429621115
java.vm.version,sysinfo,,,"11.3-b02",1285429621115
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1285429629651
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285429634971
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285429635078
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285429637126
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285429637127
